date,day_index,day_of_week,lunch_period,menu_item,item_category,component_type,sealed_or_whole,cold_chain_required,planned_count,staged_count,selected_count,unopened_return_count,share_table_pickup_count,afterschool_pickup_count,discarded_count,tray_waste_kg,expected_attendance,actual_attendance,expected_lunch_period_attendance,actual_lunch_period_attendance,weather_tag,event_tag,entree,entree_popularity_score,line_position,share_table_monitor,cooler_capacity,afterschool_activity_count,stockout_occurred,intervention_used,estimated_kg_diverted,estimated_co2e_avoided,estimated_cost_protected,kg_per_item,cost_per_item,co2e_kg_per_item,ghost_component_rate,high_ghost_risk
2027-07-29,484,Thursday,2,chocolate milk,cold beverage,milk,1,1,188,188,179,22,6,2,14,0.14,997,975,470,453,hot,normal,taco tray,0.378,after_entree,1,90,194,0,line_reposition,1.92,2.72,3.52,0.24,0.44,0.34,0.1229,1
2027-07-29,484,Thursday,2,apple,whole fruit,fruit,1,0,220,220,220,50,23,13,14,0.0,997,975,470,453,hot,normal,taco tray,0.449,after_entree,1,90,194,0,line_reposition,6.48,2.88,12.96,0.18,0.36,0.08,0.2273,1
2027-07-29,484,Thursday,2,banana,whole fruit,fruit,1,0,171,171,152,26,11,10,5,1.06,997,975,470,453,hot,normal,taco tray,0.335,after_entree,1,90,194,0,line_reposition,2.94,1.47,7.14,0.14,0.34,0.07,0.1711,1
2027-07-29,484,Thursday,2,fruit cup,sealed side,fruit,1,0,141,141,111,10,3,3,4,0.0,997,975,470,453,hot,normal,taco tray,0.279,after_entree,1,90,194,0,line_reposition,0.72,0.6,3.3,0.12,0.55,0.1,0.0901,0
2027-07-29,484,Thursday,2,baby carrots,sealed side,vegetable,1,0,141,141,100,20,7,5,8,0.16,997,975,470,453,hot,normal,taco tray,0.262,after_entree,1,90,194,0,line_reposition,1.08,0.72,4.56,0.09,0.38,0.06,0.2,1
2027-07-29,484,Thursday,2,yogurt cup,sealed side,protein side,1,1,96,96,96,7,4,1,2,0.71,997,975,470,453,hot,normal,taco tray,0.181,after_entree,1,90,194,0,line_reposition,0.85,1.25,3.5,0.17,0.7,0.25,0.0729,0
2027-07-29,484,Thursday,2,granola pack,sealed side,grain,1,0,102,102,94,3,2,0,1,0.0,997,975,470,453,hot,normal,taco tray,0.197,after_entree,1,90,194,0,line_reposition,0.08,0.12,0.64,0.04,0.32,0.06,0.0319,0
2027-07-29,484,Thursday,2,veggie wrap,cold entree,entree,1,1,85,85,85,10,4,2,4,0.16,997,975,470,453,hot,normal,taco tray,0.172,entree_station,1,90,194,0,line_reposition,1.8,3.3,10.5,0.3,1.75,0.55,0.1176,0
2027-07-29,484,Thursday,2,taco tray,hot entree,entree,0,0,180,180,163,0,0,0,0,2.4,997,975,470,453,hot,normal,taco tray,0.37,entree_station,1,90,194,0,line_reposition,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2027-07-30,485,Friday,1,white milk,cold beverage,milk,1,1,266,266,170,31,14,2,15,0.51,887,905,460,467,rainy,normal,taco tray,0.508,before_cashier,1,60,102,0,none,3.84,5.28,6.72,0.24,0.42,0.33,0.1824,1
2027-07-30,485,Friday,1,chocolate milk,cold beverage,milk,1,1,195,195,173,21,6,3,12,1.56,887,905,460,467,rainy,normal,taco tray,0.36,before_cashier,1,60,102,0,none,2.16,3.06,3.96,0.24,0.44,0.34,0.1214,1
2027-07-30,485,Friday,1,apple,whole fruit,fruit,1,0,221,221,211,73,31,13,29,0.0,887,905,460,467,rainy,normal,taco tray,0.436,before_cashier,1,60,102,0,none,7.92,3.52,15.84,0.18,0.36,0.08,0.346,1
2027-07-30,485,Friday,1,banana,whole fruit,fruit,1,0,160,160,130,30,13,2,15,0.0,887,905,460,467,rainy,normal,taco tray,0.335,before_cashier,1,60,102,0,none,2.1,1.05,5.1,0.14,0.34,0.07,0.2308,1
2027-07-30,485,Friday,1,fruit cup,sealed side,fruit,1,0,135,135,122,8,3,4,1,0.0,887,905,460,467,rainy,normal,taco tray,0.271,after_entree,1,60,102,0,none,0.84,0.7,3.85,0.12,0.55,0.1,0.0656,0
2027-07-30,485,Friday,1,baby carrots,sealed side,vegetable,1,0,129,129,101,16,8,0,8,0.0,887,905,460,467,rainy,normal,taco tray,0.262,before_cashier,1,60,102,0,none,0.72,0.48,3.04,0.09,0.38,0.06,0.1584,0
2027-07-30,485,Friday,1,yogurt cup,sealed side,protein side,1,1,92,92,92,7,2,1,4,0.0,887,905,460,467,rainy,normal,taco tray,0.181,after_entree,1,60,102,0,none,0.51,0.75,2.1,0.17,0.7,0.25,0.0761,0
2027-07-30,485,Friday,1,granola pack,sealed side,grain,1,0,95,95,80,3,1,0,2,0.0,887,905,460,467,rainy,normal,taco tray,0.197,after_entree,1,60,102,0,none,0.04,0.06,0.32,0.04,0.32,0.06,0.0375,0
2027-07-30,485,Friday,1,veggie wrap,cold entree,entree,1,1,91,91,90,20,6,5,9,2.71,887,905,460,467,rainy,normal,taco tray,0.172,entree_station,1,60,102,0,none,3.3,6.05,19.25,0.3,1.75,0.55,0.2222,1
2027-07-30,485,Friday,1,taco tray,hot entree,entree,0,0,182,182,156,0,0,0,0,2.59,887,905,460,467,rainy,normal,taco tray,0.37,entree_station,1,60,102,0,none,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2027-07-30,485,Friday,2,white milk,cold beverage,milk,1,1,255,255,220,38,10,7,21,2.4,887,905,428,409,rainy,normal,taco tray,0.523,after_entree,1,60,102,0,line_reposition,4.08,5.61,7.14,0.24,0.42,0.33,0.1727,1
2027-07-30,485,Friday,2,chocolate milk,cold beverage,milk,1,1,178,178,132,20,7,3,10,0.24,887,905,428,409,rainy,normal,taco tray,0.36,after_entree,1,60,102,0,line_reposition,2.4,3.4,4.4,0.24,0.44,0.34,0.1515,1
2027-07-30,485,Friday,2,apple,whole fruit,fruit,1,0,209,209,189,48,20,5,23,0.85,887,905,428,409,rainy,normal,taco tray,0.449,after_entree,1,60,102,0,line_reposition,4.5,2.0,9.0,0.18,0.36,0.08,0.254,1
2027-07-30,485,Friday,2,banana,whole fruit,fruit,1,0,152,152,133,23,15,1,7,0.0,887,905,428,409,rainy,normal,taco tray,0.335,after_entree,1,60,102,0,line_reposition,2.24,1.12,5.44,0.14,0.34,0.07,0.1729,1
2027-07-30,485,Friday,2,fruit cup,sealed side,fruit,1,0,127,127,124,12,6,2,4,1.0,887,905,428,409,rainy,normal,taco tray,0.279,after_entree,1,60,102,0,line_reposition,0.96,0.8,4.4,0.12,0.55,0.1,0.0968,0
2027-07-30,485,Friday,2,baby carrots,sealed side,vegetable,1,0,130,130,111,14,3,1,10,0.0,887,905,428,409,rainy,normal,taco tray,0.262,after_entree,1,60,102,0,line_reposition,0.36,0.24,1.52,0.09,0.38,0.06,0.1261,0
2027-07-30,485,Friday,2,yogurt cup,sealed side,protein side,1,1,83,83,67,9,1,3,5,0.0,887,905,428,409,rainy,normal,taco tray,0.181,after_entree,1,60,102,0,line_reposition,0.68,1.0,2.8,0.17,0.7,0.25,0.1343,0
2027-07-30,485,Friday,2,granola pack,sealed side,grain,1,0,95,95,92,3,1,1,1,0.0,887,905,428,409,rainy,normal,taco tray,0.197,after_entree,1,60,102,0,line_reposition,0.08,0.12,0.64,0.04,0.32,0.06,0.0326,0
2027-07-30,485,Friday,2,veggie wrap,cold entree,entree,1,1,80,80,74,15,6,1,8,0.0,887,905,428,409,rainy,normal,taco tray,0.172,entree_station,1,60,102,0,line_reposition,2.1,3.85,12.25,0.3,1.75,0.55,0.2027,0
2027-07-30,485,Friday,2,taco tray,hot entree,entree,0,0,170,170,144,0,0,0,0,1.49,887,905,428,409,rainy,normal,taco tray,0.37,entree_station,1,60,102,0,line_reposition,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2027-08-02,486,Monday,1,white milk,cold beverage,milk,1,1,295,295,254,61,1,1,59,0.0,985,960,521,507,rainy,normal,pasta bowl,0.543,before_cashier,0,0,121,0,none,0.48,0.66,0.84,0.24,0.42,0.33,0.2402,1
2027-08-02,486,Monday,1,chocolate milk,cold beverage,milk,1,1,217,217,171,42,2,2,38,0.0,985,960,521,507,rainy,normal,pasta bowl,0.385,before_cashier,0,0,121,0,none,0.96,1.36,1.76,0.24,0.44,0.34,0.2456,1
2027-08-02,486,Monday,1,apple,whole fruit,fruit,1,0,261,261,235,67,8,20,39,0.0,985,960,521,507,rainy,normal,pasta bowl,0.436,before_cashier,0,0,121,0,none,5.04,2.24,10.08,0.18,0.36,0.08,0.2851,1
2027-08-02,486,Monday,1,banana,whole fruit,fruit,1,0,190,190,178,35,9,9,17,0.0,985,960,521,507,rainy,normal,pasta bowl,0.335,before_cashier,0,0,121,0,none,2.52,1.26,6.12,0.14,0.34,0.07,0.1966,1
2027-08-02,486,Monday,1,fruit cup,sealed side,fruit,1,0,143,143,135,12,4,3,5,0.0,985,960,521,507,rainy,normal,pasta bowl,0.271,after_entree,0,0,121,0,none,0.84,0.7,3.85,0.12,0.55,0.1,0.0889,0
2027-08-02,486,Monday,1,baby carrots,sealed side,vegetable,1,0,152,152,136,25,5,5,15,0.0,985,960,521,507,rainy,normal,pasta bowl,0.262,before_cashier,0,0,121,0,none,0.9,0.6,3.8,0.09,0.38,0.06,0.1838,1
2027-08-02,486,Monday,1,yogurt cup,sealed side,protein side,1,1,115,115,88,7,0,0,7,0.0,985,960,521,507,rainy,normal,pasta bowl,0.181,after_entree,0,0,121,0,none,0.0,0.0,0.0,0.17,0.7,0.25,0.0795,0
2027-08-02,486,Monday,1,granola pack,sealed side,grain,1,0,97,97,97,4,1,2,1,0.0,985,960,521,507,rainy,normal,pasta bowl,0.197,after_entree,0,0,121,0,none,0.12,0.18,0.96,0.04,0.32,0.06,0.0412,0
2027-08-02,486,Monday,1,pasta bowl,hot entree,entree,0,0,199,199,186,0,0,0,0,2.02,985,960,521,507,rainy,normal,pasta bowl,0.36,entree_station,0,0,121,0,none,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2027-08-02,486,Monday,1,veggie wrap,cold entree,entree,1,1,97,97,86,10,0,0,10,2.4,985,960,521,507,rainy,normal,pasta bowl,0.172,entree_station,0,0,121,0,none,0.0,0.0,0.0,0.3,1.75,0.55,0.1163,0
2027-08-02,486,Monday,2,white milk,cold beverage,milk,1,1,271,271,249,62,0,2,60,0.86,985,960,476,477,rainy,normal,pasta bowl,0.559,before_cashier,0,0,121,0,none,0.48,0.66,0.84,0.24,0.42,0.33,0.249,1
2027-08-02,486,Monday,2,chocolate milk,cold beverage,milk,1,1,186,186,176,32,0,1,31,1.44,985,960,476,477,rainy,normal,pasta bowl,0.385,before_cashier,0,0,121,0,none,0.24,0.34,0.44,0.24,0.44,0.34,0.1818,1
2027-08-02,486,Monday,2,apple,whole fruit,fruit,1,0,228,228,199,66,15,22,29,0.76,985,960,476,477,rainy,normal,pasta bowl,0.449,before_cashier,0,0,121,0,none,6.66,2.96,13.32,0.18,0.36,0.08,0.3317,1
2027-08-02,486,Monday,2,banana,whole fruit,fruit,1,0,178,178,168,33,3,8,22,0.0,985,960,476,477,rainy,normal,pasta bowl,0.335,before_cashier,0,0,121,0,none,1.54,0.77,3.74,0.14,0.34,0.07,0.1964,1
2027-08-02,486,Monday,2,fruit cup,sealed side,fruit,1,0,138,138,113,18,4,6,8,0.0,985,960,476,477,rainy,normal,pasta bowl,0.279,after_entree,0,0,121,0,none,1.2,1.0,5.5,0.12,0.55,0.1,0.1593,0
2027-08-02,486,Monday,2,baby carrots,sealed side,vegetable,1,0,138,138,117,27,1,5,21,0.01,985,960,476,477,rainy,normal,pasta bowl,0.262,before_cashier,0,0,121,0,none,0.54,0.36,2.28,0.09,0.38,0.06,0.2308,1
2027-08-02,486,Monday,2,yogurt cup,sealed side,protein side,1,1,93,93,77,8,0,0,8,0.13,985,960,476,477,rainy,normal,pasta bowl,0.181,after_entree,0,0,121,0,none,0.0,0.0,0.0,0.17,0.7,0.25,0.1039,0
2027-08-02,486,Monday,2,granola pack,sealed side,grain,1,0,95,95,83,5,2,0,3,0.0,985,960,476,477,rainy,normal,pasta bowl,0.197,after_entree,0,0,121,0,none,0.08,0.12,0.64,0.04,0.32,0.06,0.0602,0
2027-08-02,486,Monday,2,pasta bowl,hot entree,entree,0,0,191,191,152,0,0,0,0,0.0,985,960,476,477,rainy,normal,pasta bowl,0.36,entree_station,0,0,121,0,none,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2027-08-02,486,Monday,2,veggie wrap,cold entree,entree,1,1,79,79,79,15,0,1,14,2.77,985,960,476,477,rainy,normal,pasta bowl,0.172,entree_station,0,0,121,0,none,0.3,0.55,1.75,0.3,1.75,0.55,0.1899,0
2027-08-03,487,Tuesday,1,white milk,cold beverage,milk,1,1,313,313,299,50,19,12,19,0.5,995,1012,529,539,windy,normal,pasta bowl,0.543,before_cashier,1,75,163,0,none,7.44,10.23,13.02,0.24,0.42,0.33,0.1672,1
2027-08-03,487,Tuesday,1,chocolate milk,cold beverage,milk,1,1,206,206,206,32,9,9,14,1.91,995,1012,529,539,windy,normal,pasta bowl,0.385,before_cashier,1,75,163,1,none,4.32,6.12,7.92,0.24,0.44,0.34,0.1553,1
2027-08-03,487,Tuesday,1,apple,whole fruit,fruit,1,0,249,249,233,61,29,12,20,0.0,995,1012,529,539,windy,normal,pasta bowl,0.436,before_cashier,1,75,163,0,none,7.38,3.28,14.76,0.18,0.36,0.08,0.2618,1
2027-08-03,487,Tuesday,1,banana,whole fruit,fruit,1,0,195,195,194,36,15,10,11,0.0,995,1012,529,539,windy,normal,pasta bowl,0.335,before_cashier,1,75,163,0,none,3.5,1.75,8.5,0.14,0.34,0.07,0.1856,1
2027-08-03,487,Tuesday,1,fruit cup,sealed side,fruit,1,0,150,150,149,9,4,3,2,0.37,995,1012,529,539,windy,normal,pasta bowl,0.271,after_entree,1,75,163,0,none,0.84,0.7,3.85,0.12,0.55,0.1,0.0604,0
2027-08-03,487,Tuesday,1,baby carrots,sealed side,vegetable,1,0,143,143,130,18,5,2,11,0.0,995,1012,529,539,windy,normal,pasta bowl,0.262,before_cashier,1,75,163,0,none,0.63,0.42,2.66,0.09,0.38,0.06,0.1385,0
2027-08-03,487,Tuesday,1,yogurt cup,sealed side,protein side,1,1,93,93,86,2,1,0,1,0.0,995,1012,529,539,windy,normal,pasta bowl,0.181,after_entree,1,75,163,0,none,0.17,0.25,0.7,0.17,0.7,0.25,0.0233,0
2027-08-03,487,Tuesday,1,granola pack,sealed side,grain,1,0,111,111,102,1,0,0,1,0.0,995,1012,529,539,windy,normal,pasta bowl,0.197,after_entree,1,75,163,0,none,0.0,0.0,0.0,0.04,0.32,0.06,0.0098,0
2027-08-03,487,Tuesday,1,pasta bowl,hot entree,entree,0,0,200,200,172,0,0,0,0,2.85,995,1012,529,539,windy,normal,pasta bowl,0.36,entree_station,1,75,163,0,none,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2027-08-03,487,Tuesday,1,veggie wrap,cold entree,entree,1,1,94,94,94,13,5,3,5,1.62,995,1012,529,539,windy,normal,pasta bowl,0.172,entree_station,1,75,163,1,none,2.4,4.4,14.0,0.3,1.75,0.55,0.1383,0
2027-08-03,487,Tuesday,2,white milk,cold beverage,milk,1,1,265,265,265,71,24,15,32,0.82,995,1012,453,512,windy,normal,pasta bowl,0.559,before_cashier,1,75,163,1,none,9.36,12.87,16.38,0.24,0.42,0.33,0.2679,1
2027-08-03,487,Tuesday,2,chocolate milk,cold beverage,milk,1,1,202,202,170,39,16,5,18,1.19,995,1012,453,512,windy,normal,pasta bowl,0.385,before_cashier,1,75,163,0,none,5.04,7.14,9.24,0.24,0.44,0.34,0.2294,1
2027-08-03,487,Tuesday,2,apple,whole fruit,fruit,1,0,234,234,221,62,23,9,30,0.53,995,1012,453,512,windy,normal,pasta bowl,0.449,before_cashier,1,75,163,0,none,5.76,2.56,11.52,0.18,0.36,0.08,0.2805,1
2027-08-03,487,Tuesday,2,banana,whole fruit,fruit,1,0,157,157,157,27,9,6,12,0.95,995,1012,453,512,windy,normal,pasta bowl,0.335,before_cashier,1,75,163,1,none,2.1,1.05,5.1,0.14,0.34,0.07,0.172,1
2027-08-03,487,Tuesday,2,fruit cup,sealed side,fruit,1,0,132,132,124,12,7,0,5,0.0,995,1012,453,512,windy,normal,pasta bowl,0.279,after_entree,1,75,163,0,none,0.84,0.7,3.85,0.12,0.55,0.1,0.0968,0
2027-08-03,487,Tuesday,2,baby carrots,sealed side,vegetable,1,0,130,130,126,31,13,10,8,0.0,995,1012,453,512,windy,normal,pasta bowl,0.262,before_cashier,1,75,163,0,none,2.07,1.38,8.74,0.09,0.38,0.06,0.246,1
2027-08-03,487,Tuesday,2,yogurt cup,sealed side,protein side,1,1,93,93,82,6,1,3,2,1.01,995,1012,453,512,windy,normal,pasta bowl,0.181,after_entree,1,75,163,0,none,0.68,1.0,2.8,0.17,0.7,0.25,0.0732,0
2027-08-03,487,Tuesday,2,granola pack,sealed side,grain,1,0,103,103,92,6,1,3,2,0.0,995,1012,453,512,windy,normal,pasta bowl,0.197,after_entree,1,75,163,0,none,0.16,0.24,1.28,0.04,0.32,0.06,0.0652,0
2027-08-03,487,Tuesday,2,pasta bowl,hot entree,entree,0,0,177,177,177,0,0,0,0,3.31,995,1012,453,512,windy,normal,pasta bowl,0.36,entree_station,1,75,163,1,none,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2027-08-03,487,Tuesday,2,veggie wrap,cold entree,entree,1,1,81,81,81,15,8,3,4,0.0,995,1012,453,512,windy,normal,pasta bowl,0.172,entree_station,1,75,163,1,none,3.3,6.05,19.25,0.3,1.75,0.55,0.1852,0
2027-08-04,488,Wednesday,1,white milk,cold beverage,milk,1,1,294,294,213,39,0,3,36,0.59,963,906,523,445,normal,exam_day,rice bowl,0.508,before_cashier,0,0,150,0,after_school_route,0.72,0.99,1.26,0.24,0.42,0.33,0.1831,1
2027-08-04,488,Wednesday,1,chocolate milk,cold beverage,milk,1,1,179,179,159,24,0,2,22,2.84,963,906,523,445,normal,exam_day,rice bowl,0.36,before_cashier,0,0,150,0,after_school_route,0.48,0.68,0.88,0.24,0.44,0.34,0.1509,1
2027-08-04,488,Wednesday,1,apple,whole fruit,fruit,1,0,247,247,169,50,11,17,22,0.0,963,906,523,445,normal,exam_day,rice bowl,0.436,before_cashier,0,0,150,0,after_school_route,5.04,2.24,10.08,0.18,0.36,0.08,0.2959,1
2027-08-04,488,Wednesday,1,banana,whole fruit,fruit,1,0,201,201,163,45,13,16,16,0.0,963,906,523,445,normal,exam_day,rice bowl,0.335,before_cashier,0,0,150,0,after_school_route,4.06,2.03,9.86,0.14,0.34,0.07,0.2761,1
2027-08-04,488,Wednesday,1,fruit cup,sealed side,fruit,1,0,160,160,122,14,1,9,4,1.39,963,906,523,445,normal,exam_day,rice bowl,0.271,after_entree,0,0,150,0,after_school_route,1.2,1.0,5.5,0.12,0.55,0.1,0.1148,0
2027-08-04,488,Wednesday,1,baby carrots,sealed side,vegetable,1,0,159,159,103,24,3,9,12,0.0,963,906,523,445,normal,exam_day,rice bowl,0.262,before_cashier,0,0,150,0,after_school_route,1.08,0.72,4.56,0.09,0.38,0.06,0.233,1
2027-08-04,488,Wednesday,1,yogurt cup,sealed side,protein side,1,1,108,108,86,2,0,0,2,3.7,963,906,523,445,normal,exam_day,rice bowl,0.181,after_entree,0,0,150,0,after_school_route,0.0,0.0,0.0,0.17,0.7,0.25,0.0233,0
2027-08-04,488,Wednesday,1,granola pack,sealed side,grain,1,0,106,106,89,5,1,1,3,0.0,963,906,523,445,normal,exam_day,rice bowl,0.197,after_entree,0,0,150,0,after_school_route,0.08,0.12,0.64,0.04,0.32,0.06,0.0562,0
2027-08-04,488,Wednesday,1,veggie wrap,cold entree,entree,1,1,102,102,75,12,0,1,11,0.1,963,906,523,445,normal,exam_day,rice bowl,0.172,entree_station,0,0,150,0,after_school_route,0.3,0.55,1.75,0.3,1.75,0.55,0.16,0
2027-08-04,488,Wednesday,1,rice bowl,hot entree,entree,0,0,191,191,148,0,0,0,0,0.94,963,906,523,445,normal,exam_day,rice bowl,0.341,entree_station,0,0,150,0,after_school_route,0.0,0.0,0.0,0.36,1.62,0.62,0.0,0
2027-08-04,488,Wednesday,2,white milk,cold beverage,milk,1,1,237,190,190,42,2,0,40,0.0,963,906,445,429,normal,exam_day,rice bowl,0.523,before_cashier,0,0,150,1,two_wave_staging,0.48,0.66,0.84,0.24,0.42,0.33,0.2211,1
2027-08-04,488,Wednesday,2,chocolate milk,cold beverage,milk,1,1,168,140,140,27,0,0,27,0.76,963,906,445,429,normal,exam_day,rice bowl,0.36,before_cashier,0,0,150,1,two_wave_staging,0.0,0.0,0.0,0.24,0.44,0.34,0.1929,1
2027-08-04,488,Wednesday,2,apple,whole fruit,fruit,1,0,184,184,184,61,11,18,32,0.0,963,906,445,429,normal,exam_day,rice bowl,0.449,before_cashier,0,0,150,1,two_wave_staging,5.22,2.32,10.44,0.18,0.36,0.08,0.3315,1
2027-08-04,488,Wednesday,2,banana,whole fruit,fruit,1,0,154,154,146,32,11,7,14,0.0,963,906,445,429,normal,exam_day,rice bowl,0.335,before_cashier,0,0,150,0,two_wave_staging,2.52,1.26,6.12,0.14,0.34,0.07,0.2192,1
2027-08-04,488,Wednesday,2,fruit cup,sealed side,fruit,1,0,129,129,129,16,3,5,8,0.07,963,906,445,429,normal,exam_day,rice bowl,0.279,after_entree,0,0,150,1,two_wave_staging,0.96,0.8,4.4,0.12,0.55,0.1,0.124,0
2027-08-04,488,Wednesday,2,baby carrots,sealed side,vegetable,1,0,125,125,116,29,3,8,18,0.0,963,906,445,429,normal,exam_day,rice bowl,0.262,before_cashier,0,0,150,0,two_wave_staging,0.99,0.66,4.18,0.09,0.38,0.06,0.25,1
2027-08-04,488,Wednesday,2,yogurt cup,sealed side,protein side,1,1,80,68,68,7,0,0,7,0.0,963,906,445,429,normal,exam_day,rice bowl,0.181,after_entree,0,0,150,1,two_wave_staging,0.0,0.0,0.0,0.17,0.7,0.25,0.1029,0
2027-08-04,488,Wednesday,2,granola pack,sealed side,grain,1,0,93,93,84,5,1,1,3,1.69,963,906,445,429,normal,exam_day,rice bowl,0.197,after_entree,0,0,150,0,two_wave_staging,0.08,0.12,0.64,0.04,0.32,0.06,0.0595,0
2027-08-04,488,Wednesday,2,veggie wrap,cold entree,entree,1,1,85,70,70,14,1,0,13,1.96,963,906,445,429,normal,exam_day,rice bowl,0.172,entree_station,0,0,150,1,two_wave_staging,0.3,0.55,1.75,0.3,1.75,0.55,0.2,0
2027-08-04,488,Wednesday,2,rice bowl,hot entree,entree,0,0,158,158,148,0,0,0,0,0.0,963,906,445,429,normal,exam_day,rice bowl,0.341,entree_station,0,0,150,0,two_wave_staging,0.0,0.0,0.0,0.36,1.62,0.62,0.0,0
2027-08-05,489,Thursday,1,white milk,cold beverage,milk,1,1,291,291,230,37,23,4,10,1.34,1038,976,552,522,normal,club_fair,rice bowl,0.508,before_cashier,1,90,270,0,share_cooler,6.48,8.91,11.34,0.24,0.42,0.33,0.1609,1
2027-08-05,489,Thursday,1,chocolate milk,cold beverage,milk,1,1,224,224,188,22,11,8,3,0.12,1038,976,552,522,normal,club_fair,rice bowl,0.36,before_cashier,1,90,270,0,share_cooler,4.56,6.46,8.36,0.24,0.44,0.34,0.117,0
2027-08-05,489,Thursday,1,apple,whole fruit,fruit,1,0,265,265,202,72,42,9,21,0.0,1038,976,552,522,normal,club_fair,rice bowl,0.436,before_cashier,1,90,270,0,share_cooler,9.18,4.08,18.36,0.18,0.36,0.08,0.3564,1
2027-08-05,489,Thursday,1,banana,whole fruit,fruit,1,0,201,201,166,29,19,5,5,0.0,1038,976,552,522,normal,club_fair,rice bowl,0.335,before_cashier,1,90,270,0,share_cooler,3.36,1.68,8.16,0.14,0.34,0.07,0.1747,1
2027-08-05,489,Thursday,1,fruit cup,sealed side,fruit,1,0,162,162,159,13,9,3,1,1.03,1038,976,552,522,normal,club_fair,rice bowl,0.271,after_entree,1,90,270,0,share_cooler,1.44,1.2,6.6,0.12,0.55,0.1,0.0818,0
2027-08-05,489,Thursday,1,baby carrots,sealed side,vegetable,1,0,145,145,130,31,16,6,9,0.0,1038,976,552,522,normal,club_fair,rice bowl,0.262,before_cashier,1,90,270,0,share_cooler,1.98,1.32,8.36,0.09,0.38,0.06,0.2385,1
2027-08-05,489,Thursday,1,yogurt cup,sealed side,protein side,1,1,104,104,78,7,5,1,1,0.84,1038,976,552,522,normal,club_fair,rice bowl,0.181,after_entree,1,90,270,0,share_cooler,1.02,1.5,4.2,0.17,0.7,0.25,0.0897,0
2027-08-05,489,Thursday,1,granola pack,sealed side,grain,1,0,117,117,108,3,0,0,3,0.0,1038,976,552,522,normal,club_fair,rice bowl,0.197,after_entree,1,90,270,0,share_cooler,0.0,0.0,0.0,0.04,0.32,0.06,0.0278,0
2027-08-05,489,Thursday,1,veggie wrap,cold entree,entree,1,1,103,103,83,9,2,2,5,1.06,1038,976,552,522,normal,club_fair,rice bowl,0.172,entree_station,1,90,270,0,share_cooler,1.2,2.2,7.0,0.3,1.75,0.55,0.1084,0
2027-08-05,489,Thursday,1,rice bowl,hot entree,entree,0,0,204,204,154,0,0,0,0,3.56,1038,976,552,522,normal,club_fair,rice bowl,0.341,entree_station,1,90,270,0,share_cooler,0.0,0.0,0.0,0.36,1.62,0.62,0.0,0
2027-08-05,489,Thursday,2,white milk,cold beverage,milk,1,1,300,300,224,38,23,8,7,1.07,1038,976,510,461,normal,club_fair,rice bowl,0.523,before_cashier,1,90,270,0,share_cooler,7.44,10.23,13.02,0.24,0.42,0.33,0.1696,1
2027-08-05,489,Thursday,2,chocolate milk,cold beverage,milk,1,1,197,197,168,17,10,2,5,1.43,1038,976,510,461,normal,club_fair,rice bowl,0.36,before_cashier,1,90,270,0,share_cooler,2.88,4.08,5.28,0.24,0.44,0.34,0.1012,0
2027-08-05,489,Thursday,2,apple,whole fruit,fruit,1,0,244,244,207,63,43,9,11,0.79,1038,976,510,461,normal,club_fair,rice bowl,0.449,before_cashier,1,90,270,0,share_cooler,9.36,4.16,18.72,0.18,0.36,0.08,0.3043,1
2027-08-05,489,Thursday,2,banana,whole fruit,fruit,1,0,175,175,150,28,13,6,9,1.49,1038,976,510,461,normal,club_fair,rice bowl,0.335,before_cashier,1,90,270,0,share_cooler,2.66,1.33,6.46,0.14,0.34,0.07,0.1867,1
2027-08-05,489,Thursday,2,fruit cup,sealed side,fruit,1,0,139,139,139,14,9,3,2,0.0,1038,976,510,461,normal,club_fair,rice bowl,0.279,after_entree,1,90,270,1,share_cooler,1.44,1.2,6.6,0.12,0.55,0.1,0.1007,0
2027-08-05,489,Thursday,2,baby carrots,sealed side,vegetable,1,0,137,137,105,28,19,2,7,0.66,1038,976,510,461,normal,club_fair,rice bowl,0.262,before_cashier,1,90,270,0,share_cooler,1.89,1.26,7.98,0.09,0.38,0.06,0.2667,1
2027-08-05,489,Thursday,2,yogurt cup,sealed side,protein side,1,1,101,101,79,10,7,2,1,1.38,1038,976,510,461,normal,club_fair,rice bowl,0.181,after_entree,1,90,270,0,share_cooler,1.53,2.25,6.3,0.17,0.7,0.25,0.1266,0
2027-08-05,489,Thursday,2,granola pack,sealed side,grain,1,0,102,102,101,9,6,0,3,0.0,1038,976,510,461,normal,club_fair,rice bowl,0.197,after_entree,1,90,270,0,share_cooler,0.24,0.36,1.92,0.04,0.32,0.06,0.0891,0
2027-08-05,489,Thursday,2,veggie wrap,cold entree,entree,1,1,91,91,70,13,6,4,3,1.99,1038,976,510,461,normal,club_fair,rice bowl,0.172,entree_station,1,90,270,0,share_cooler,3.0,5.5,17.5,0.3,1.75,0.55,0.1857,0
